cycle_index,city,timestamp,lat,lon,temp,feels_like,humidity,pressure,wind_speed,wind_deg,clouds,weather_main,weather_description,aqi,pm2_5,pm10,no2,o3,so2,co,hour,day_of_week,day_of_month,month,city_encoded
43,Casablanca,2026-04-29 20:14:41.783422,33.5731,-7.5898,-0.33870094514712556,18.3,0.422010267072631,-0.10225047204716294,-0.32188673077220054,40.0,40.0,Clouds,scattered clouds,2.0,3.95,0.025074180099535538,0.432925297215935,0.11717255191973909,1.3892564338195321,-0.132532932586409,20.0,2.0,29.0,4.0,1
43,Fes,2026-04-29 20:14:52.429349,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,-0.709353125751959,-0.32188673077220054,280.0,75.0,Clouds,broken clouds,2.0,4.64,-0.6567524772356468,0.23796283843375807,-1.1896114907710746,-0.6247890011229738,-0.5151093556392654,20.0,2.0,29.0,4.0,2
43,Marrakech,2026-04-29 20:14:48.944927,31.6295,-7.9811,0.47281481104655715,20.91,-0.09372252557073117,-1.316455779456755,0.43227539175668894,120.0,75.0,Clouds,broken clouds,2.0,4.2,0.1109631970119132,-0.2786876773390109,-0.06564846686065086,-0.5934175769026856,-0.41756503585426596,20.0,2.0,29.0,4.0,3
43,Rabat,2026-04-29 20:14:45.387056,34.0209,-6.8416,-0.36106555260128226,18.56,1.3797997391245893,-0.405801798899561,-0.32188673077220054,350.0,40.0,Clouds,scattered clouds,2.0,4.09,-0.314517779077096,1.7391737710565205,-0.11457240146385317,1.276319306626494,0.16643407350787648,20.0,2.0,29.0,4.0,4
43,Tanger,2026-04-29 20:14:56.113958,35.7595,-5.834,-0.88184141189093,16.61,0.9377430597159931,-0.405801798899561,-0.32188673077220054,280.0,20.0,Clouds,few clouds,2.0,2.14,-0.7968176432773703,-0.4054132755474259,0.2105142692547974,-0.656160425343262,0.42739679916644807,20.0,2.0,29.0,4.0,5
44,Agadir,2026-04-29 21:15:22.689301,30.4278,-9.5981,-0.4601088141839766,17.88,0.422010267072631,-0.709353125751959,0.4857965746458361,302.0,50.0,Clouds,scattered clouds,2.0,2.03,-0.6422174128350906,-1.039041266589501,0.15129055894565696,-0.9447775281699139,0.34885461959930647,21.0,2.0,29.0,4.0,0
44,Casablanca,2026-04-29 21:15:03.433332,33.5731,-7.5898,-0.5144228608583563,17.88,0.9377430597159931,0.20130085480523507,-0.5700303968946092,40.0,97.0,Clouds,overcast clouds,2.0,4.01,0.1109631970119132,0.8325983377193978,-0.07659197854820951,1.4833707064803971,0.08409146589716332,21.0,2.0,29.0,4.0,1
44,Fes,2026-04-29 21:15:14.599022,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,-0.10225047204716294,-0.06887750256896022,280.0,75.0,Clouds,broken clouds,2.0,4.6,-0.6567524772356468,0.6376358789372207,-1.4554744511805857,-0.6373375708110891,-0.41883184520212197,21.0,2.0,29.0,4.0,2
44,Marrakech,2026-04-29 21:15:11.321757,31.6295,-7.9811,0.15332041884431974,19.81,-0.09372252557073117,-0.709353125751959,0.43227539175668894,130.0,75.0,Clouds,broken clouds,2.0,4.24,0.19553084443333102,-0.07397709561772513,-0.200189287019459,-0.5934175769026856,-0.29595133845997934,21.0,2.0,29.0,4.0,3
44,Rabat,2026-04-29 21:15:07.944789,34.0209,-6.8416,-0.36106555260128226,18.56,1.3797997391245893,0.20130085480523507,-0.32188673077220054,340.0,40.0,Clouds,scattered clouds,2.0,4.06,-0.2933758672217415,2.0121212133515685,-0.27486266088750533,1.3202393005348978,0.34885461959930647,21.0,2.0,29.0,4.0,4
44,Tanger,2026-04-29 21:15:17.983771,35.7595,-5.834,-1.2013358040931668,15.67,1.3797997391245893,-0.10225047204716294,-1.0711832912202583,260.0,0.0,Clear,clear sky,2.0,2.15,-0.7756757314220158,-0.2591914314607932,0.0688923532981573,-0.6373375708110891,0.49200407590716294,21.0,2.0,29.0,4.0,5
45,Agadir,2026-04-29 22:15:43.484567,30.4278,-9.5981,-0.4601088141839766,18.01,0.7903908332464611,-0.10225047204716294,-0.390004599903842,310.0,64.0,Clouds,broken clouds,2.0,2.02,-0.625039609452615,-1.04878938952861,0.17382131830239478,-0.9385032433258563,0.3323860980771624,22.0,2.0,29.0,4.0,0
45,Casablanca,2026-04-29 22:15:24.785813,33.5731,-7.5898,-0.5527621879226252,17.74,0.9377430597159931,0.20130085480523507,-0.7014005730770609,40.0,96.0,Clouds,overcast clouds,2.0,4.1,0.18099578003277486,0.9983164276842482,-0.21499521459674345,1.539839270076916,0.3235184326421633,22.0,2.0,29.0,4.0,1
45,Fes,2026-04-29 22:15:36.073231,34.0181,-5.0078,-1.1342419817306972,16.21,2.2639130979417814,0.20130085480523507,-0.5700303968946092,280.0,75.0,Rain,light rain,2.0,4.53,-0.6554311077446872,0.9008351982931597,-1.6164084465858584,-0.6498861404992045,-0.3225543347649803,22.0,2.0,29.0,4.0,2
45,Marrakech,2026-04-29 22:15:32.413470,31.6295,-7.9811,0.15332041884431974,19.94,0.27465804060309895,-0.405801798899561,0.17926616355344865,120.0,75.0,Clouds,broken clouds,2.0,4.22,0.25367110203555604,0.013756010834254586,-0.29481847631775926,-0.6122404314348585,-0.15280188215212284,22.0,2.0,29.0,4.0,3
45,Rabat,2026-04-29 22:15:28.881664,34.0209,-6.8416,-0.36106555260128226,18.72,1.8218564185331854,0.20130085480523507,-0.32188673077220054,330.0,40.0,Clouds,scattered clouds,2.0,4.03,-0.2841262807850239,2.1193505656817657,-0.3978162333771334,1.3767078641314165,0.5008717413421621,22.0,2.0,29.0,4.0,4
45,Tanger,2026-04-29 22:15:39.923411,35.7595,-5.834,-1.2013358040931668,15.67,1.3797997391245893,0.20130085480523507,-1.3241925194234985,0.0,0.0,Clear,clear sky,2.0,2.13,-0.7598192975305,-0.2591914314607932,-0.00835596449637376,-0.6436118556551468,0.5338087843864484,22.0,2.0,29.0,4.0,5
46,Agadir,2026-04-29 23:16:29.841742,30.4278,-9.5981,-0.7796032063862139,16.96,0.9377430597159931,0.20130085480523507,-0.8570985596636703,319.0,74.0,Clouds,broken clouds,2.0,1.97,-0.6303250874164537,-1.04878938952861,0.17897120615536338,-0.9447775281699139,0.23990901568359232,23.0,2.0,29.0,4.0,0
46,Casablanca,2026-04-29 23:15:50.726785,33.5731,-7.5898,-0.5527621879226252,17.74,0.9377430597159931,0.20130085480523507,-0.4824502794396413,30.0,97.0,Clouds,overcast clouds,2.0,4.2,0.22988645119828227,1.0957976570753367,-0.42549688058684076,1.5272907003888003,0.32225162329430546,23.0,2.0,29.0,4.0,1
46,Fes,2026-04-29 23:16:03.780937,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,0.20130085480523507,-1.3241925194234985,0.0,75.0,Clouds,broken clouds,2.0,4.45,-0.6567524772356468,1.1055457800144455,-1.816610336870017,-0.6812575647194927,-0.3643590432442658,23.0,2.0,29.0,4.0,2
46,Marrakech,2026-04-29 23:15:59.602029,31.6295,-7.9811,0.15332041884431974,19.94,0.27465804060309895,-0.405801798899561,-0.32188673077220054,120.0,75.0,Clouds,broken clouds,2.0,4.02,0.2312078206892419,0.004007887895145729,-0.46991466331869586,-0.6498861404992045,-0.3212875254171225,23.0,2.0,29.0,4.0,3
46,Rabat,2026-04-29 23:15:53.936489,34.0209,-6.8416,-0.6805599448035197,17.62,1.8218564185331854,0.5048521816576331,-0.5700303968946092,360.0,40.0,Clouds,scattered clouds,2.0,3.97,-0.2973399756946204,2.0998543198035478,-0.56711879654348,1.3892564338195321,0.46793469829787754,23.0,2.0,29.0,4.0,4
46,Tanger,2026-04-29 23:16:07.689300,35.7595,-5.834,-1.5208301962954043,14.57,1.3797997391245893,0.5048521816576331,-1.0711832912202583,0.0,0.0,Clear,clear sky,2.0,2.09,-0.7545338195666613,-0.2591914314607932,-0.08367307434604147,-0.656160425343262,0.48947045721144916,23.0,2.0,29.0,4.0,5
47,Agadir,2026-04-30 00:16:49.340804,30.4278,-9.5981,-0.7796032063862139,16.94,0.8640669464812272,0.20130085480523507,-0.9544098012803012,350.0,67.0,Clouds,broken clouds,2.0,1.92,-0.6316464569074133,-1.0585375124677188,0.18154615008184816,-0.9573260978580292,0.21077240068287753,0.0,3.0,30.0,4.0,0
47,Casablanca,2026-04-30 00:16:32.273526,33.5731,-7.5898,-0.8498919726707058,16.88,1.3797997391245893,0.20130085480523507,-0.8230396250978494,80.0,84.0,Clouds,broken clouds,2.0,4.4,0.3012404037101036,1.1250420258926632,-0.5626126446721328,1.3327878702230134,0.4463989393843059,0.0,3.0,30.0,4.0,1
47,Fes,2026-04-30 00:16:42.518801,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,0.20130085480523507,-0.5700303968946092,280.0,75.0,Clouds,broken clouds,1.0,4.43,-0.6541097382537274,1.203027009405534,-2.1043603206546444,-0.7440004131600693,-0.37195989933140894,0.0,3.0,30.0,4.0,2
47,Marrakech,2026-04-30 00:16:39.310497,31.6295,-7.9811,-0.485668365560155,17.84,0.5693624935421631,-0.405801798899561,-0.5700303968946092,50.0,40.0,Clouds,scattered clouds,2.0,3.95,0.24838562407171727,-0.08372521855683399,-0.5008139904365075,-0.6812575647194927,-0.2592138673721232,0.0,3.0,30.0,4.0,3
47,Rabat,2026-04-30 00:16:36.113108,34.0209,-6.8416,-0.6805599448035197,17.62,1.8218564185331854,0.5048521816576331,-1.5723361855459073,0.0,40.0,Clouds,scattered clouds,2.0,4.01,-0.29998271467653986,2.031617459229786,-0.6868536891250028,1.4394507125719933,0.53760921243002,0.0,3.0,30.0,4.0,4
47,Tanger,2026-04-30 00:16:45.733356,35.7595,-5.834,-1.8403245884976416,13.62,1.8218564185331854,0.5048521816576331,-1.0711832912202583,0.0,0.0,Clear,clear sky,2.0,2.04,-0.7545338195666613,-0.31768016909544633,-0.11199745753736931,-0.6624347101873197,0.4476657487321637,0.0,3.0,30.0,4.0,5
48,Agadir,2026-04-30 09:05:15.126786,30.4278,-9.5981,-0.7796032063862139,16.96,0.9377430597159931,0.8084035085100311,-1.2706713365343516,62.0,100.0,Clouds,overcast clouds,2.0,1.56,-0.7584979280395402,-0.9415600371984125,0.14356572716620358,-0.9447775281699139,0.22724092220501982,9.0,3.0,30.0,4.0,0
48,Casablanca,2026-04-30 09:04:58.886555,33.5731,-7.5898,-0.5144228608583563,17.75,0.5693624935421631,0.8084035085100311,-0.32188673077220054,90.0,75.0,Clouds,broken clouds,2.0,6.59,0.9341763898797788,2.1973355491946367,-1.771548818156541,0.12185089531988656,0.5844811583007349,9.0,3.0,30.0,4.0,1
48,Fes,2026-04-30 09:05:08.530583,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,0.8084035085100311,-0.8230396250978494,330.0,75.0,Clouds,broken clouds,1.0,3.03,-0.6871439755277189,0.6473840018763296,-3.1253255875056944,-1.0075203766104905,-1.061104184565694,9.0,3.0,30.0,4.0,2
48,Marrakech,2026-04-30 09:05:05.317879,31.6295,-7.9811,-1.4441515421668671,14.83,1.3797997391245893,0.5048521816576331,-0.32188673077220054,250.0,100.0,Clouds,overcast clouds,2.0,4.2,0.4069499629868761,1.4467300828832552,-1.4483933553827528,-0.8318404009768763,-0.008385616496408559,9.0,3.0,30.0,4.0,3
48,Rabat,2026-04-30 09:05:02.109649,34.0209,-6.8416,-1.000054337005757,16.67,2.2639130979417814,0.8084035085100311,-0.32188673077220054,30.0,75.0,Clouds,broken clouds,2.0,4.57,-0.19955863336360583,3.8740126947213587,-1.9505074210472038,1.1006393309928801,0.36658995046930654,9.0,3.0,30.0,4.0,4
48,Tanger,2026-04-30 09:05:11.774036,35.7595,-5.834,-1.2013358040931668,15.82,1.8218564185331854,1.1119548353624291,-1.0711832912202583,0.0,0.0,Clear,clear sky,2.0,2.1,-0.713571365346912,0.06249662552979887,-0.2639191491999467,-0.3738176073606678,0.45780022351502064,9.0,3.0,30.0,4.0,5
49,Agadir,2026-04-30 10:05:33.796145,30.4278,-9.5981,-0.1406144219817392,19.03,0.5693624935421631,0.8084035085100311,-0.9154853046336489,133.0,100.0,Clouds,overcast clouds,2.0,1.48,-0.7915321653135317,-0.970804406015739,0.09850420845272706,-0.9510518130139716,0.2285077315528776,10.0,3.0,30.0,4.0,0
49,Casablanca,2026-04-30 10:05:17.021087,33.5731,-7.5898,-0.17575880512398512,18.78,0.20098192736833292,0.8084035085100311,-0.32188673077220054,90.0,75.0,Clouds,broken clouds,2.0,6.81,0.9672106271537702,2.3825498850377045,-1.752880474689529,0.4606622768989997,0.5148066441685906,10.0,3.0,30.0,4.0,1
49,Fes,2026-04-30 10:05:27.251732,34.0181,-5.0078,-0.8147475895284599,17.31,2.2639130979417814,0.8084035085100311,-0.5700303968946092,10.0,75.0,Clouds,broken clouds,1.0,2.95,-0.6646806941814047,0.4816659119114793,-2.858818891114563,-1.0012460917664328,-1.134579126741408,10.0,3.0,30.0,4.0,2
49,Marrakech,2026-04-30 10:05:23.872336,31.6295,-7.9811,-1.1246571499646298,15.93,1.3797997391245893,0.5048521816576331,-0.32188673077220054,250.0,100.0,Clouds,overcast clouds,2.0,4.2,0.384486681640562,1.5832038040307792,-1.38144481329416,-0.8067432616006457,0.005549286330019934,10.0,3.0,30.0,4.0,3
49,Rabat,2026-04-30 10:05:20.596038,34.0209,-6.8416,-0.36106555260128226,18.56,1.3797997391245893,0.8084035085100311,-0.32188673077220054,360.0,75.0,Clouds,broken clouds,2.0,4.72,-0.1638816571076952,3.8935089405995758,-1.872615367271052,1.6214049730496651,0.34378738220787713,10.0,3.0,30.0,4.0,4
49,Tanger,2026-04-30 10:05:30.505670,35.7595,-5.834,-0.5623470196886926,17.45,0.20098192736833292,0.8084035085100311,-0.06887750256896022,330.0,0.0,Clear,clear sky,2.0,2.12,-0.713571365346912,-0.10322146443505169,-0.1544840323243611,-0.29852618923197594,0.408394658948592,10.0,3.0,30.0,4.0,5
51,Agadir,2026-04-30 12:07:53.676812,30.4278,-9.5981,0.1788799702204982,20.05,0.348334153837865,0.8084035085100311,-0.42406353446966294,283.0,100.0,Clouds,overcast clouds,2.0,1.67,-0.7241423212745892,-1.04878938952861,-0.05663616311795556,-0.925954673637741,0.11449489024573409,12.0,3.0,30.0,4.0,0
51,Casablanca,2026-04-30 12:07:37.695656,33.5731,-7.5898,0.16290525061038724,19.97,0.27465804060309895,0.8084035085100311,-0.06887750256896022,50.0,40.0,Clouds,scattered clouds,2.0,7.74,1.0940620982858973,1.514966943457017,-0.8381316448059596,2.5374505602820823,0.15503278937716358,12.0,3.0,30.0,4.0,1
51,Fes,2026-04-30 12:07:47.273881,34.0181,-5.0078,-0.1629790294358959,19.09,0.9377430597159931,0.5048521816576331,-0.5700303968946092,60.0,75.0,Clouds,broken clouds,2.0,2.61,-0.6673234331633241,-0.5516351196340586,-0.9932720163766422,-1.0075203766104905,-0.867282354343551,12.0,3.0,30.0,4.0,2
51,Marrakech,2026-04-30 12:07:44.066274,31.6295,-7.9811,-0.485668365560155,17.84,0.5693624935421631,0.5048521816576331,-0.8230396250978494,280.0,100.0,Clouds,overcast clouds,2.0,3.94,0.22592234272540315,0.3451921907639555,-0.6192614110547885,-0.838114685820934,-0.24401215519783692,12.0,3.0,30.0,4.0,3
51,Rabat,2026-04-30 12:07:40.884071,34.0209,-6.8416,0.5974176240054299,21.34,-0.09372252557073117,0.8084035085100311,-0.32188673077220054,360.0,75.0,Clouds,broken clouds,2.0,5.02,-0.17048850456249356,2.343557393281269,-0.865812292015666,2.5562734148142554,0.2171064474221629,12.0,3.0,30.0,4.0,4
51,Tanger,2026-04-30 12:07:50.493328,35.7595,-5.834,0.08622659648184962,19.26,-0.9778358843879235,1.1119548353624291,0.9285627240015063,320.0,0.0,Clear,clear sky,2.0,2.18,-0.7241423212745892,-0.5223907508167321,0.29162500293905425,-0.23578334079139954,0.2677788213364493,12.0,3.0,30.0,4.0,5
52,Agadir,2026-04-30 13:18:11.850864,30.4278,-9.5981,0.817868754624973,22.2,0.20098192736833292,0.8084035085100311,0.16466947731095388,292.0,98.0,Clouds,overcast clouds,2.0,1.85,-0.6712875416362031,-1.0682856354068275,-0.11972228931682269,-0.9008575342615105,0.07269018176644862,13.0,3.0,30.0,4.0,0
52,Casablanca,2026-04-30 13:17:55.191192,33.5731,-7.5898,1.0958288758409198,23.0,-0.2410747520402632,0.8084035085100311,0.5539144437774776,2.0,100.0,Clouds,overcast clouds,2.0,8.04,1.1337031830146864,1.2615157470401872,-0.6495170021909796,3.020570493274521,0.03848632937430628,13.0,3.0,30.0,4.0,1
52,Fes,2026-04-30 13:18:05.199518,34.0181,-5.0078,0.14373558707825226,20.14,0.9377430597159931,0.20130085480523507,-0.8230396250978494,0.0,75.0,Rain,light rain,2.0,2.53,-0.7452842331299437,-0.6198719802078205,-0.9456355537366818,-1.013794661454548,-0.8394125486906941,13.0,3.0,30.0,4.0,2
52,Marrakech,2026-04-30 13:18:01.981393,31.6295,-7.9811,-0.8051627577623924,17.03,1.3797997391245893,0.5048521816576331,-0.06887750256896022,270.0,100.0,Clouds,overcast clouds,2.0,4.23,0.3025617732010632,-0.2981839232172286,-0.3759292100020161,-0.8694861100412221,-0.4391007947678358,13.0,3.0,30.0,4.0,3
52,Rabat,2026-04-30 13:17:58.556201,34.0209,-6.8416,0.2779232318031925,20.13,-0.38842697850979524,0.8084035085100311,0.6804190578790976,340.0,75.0,Clouds,broken clouds,2.0,5.25,-0.15595344016193718,1.836655000447609,-0.658529305933675,2.7884219540443884,0.08535827524501932,13.0,3.0,30.0,4.0,4
52,Tanger,2026-04-30 13:18:08.419331,35.7595,-5.834,0.07664176471578214,19.23,-0.9778358843879235,0.8084035085100311,0.43227539175668894,320.0,0.0,Clear,clear sky,3.0,2.32,-0.7016790399282751,-0.6198719802078205,0.5278761081939947,-0.19186334688299594,0.22090687546573445,13.0,3.0,30.0,4.0,5
53,Agadir,2026-04-30 14:36:10.191568,30.4278,-9.5981,1.4568575390294478,24.35,0.053629700898800876,0.8084035085100311,1.371328873357177,272.0,45.0,Clouds,scattered clouds,2.0,1.38,-0.8721357042620707,-1.1267743730414805,0.14742814305593027,-0.9698746675461446,-0.0071188071485507685,14.0,3.0,30.0,4.0,0
53,Casablanca,2026-04-30 14:35:53.410418,33.5731,-7.5898,0.40891593260610987,20.48,-0.6831314314488593,0.8084035085100311,0.43227539175668894,30.0,40.0,Clouds,scattered clouds,2.0,6.37,0.3395601189479337,-0.1227177103132694,0.13648463136837163,1.8974735061882015,-0.21994277758855152,14.0,3.0,30.0,4.0,1
53,Fes,2026-04-30 14:36:03.615084,34.0181,-5.0078,0.14373558707825226,20.14,0.9377430597159931,0.20130085480523507,0.17926616355344865,310.0,75.0,Clouds,broken clouds,2.0,1.99,-0.9249904839004568,-0.717353209598909,-0.741571247562796,-0.9949718069223752,-0.988896051737836,14.0,3.0,30.0,4.0,2
53,Marrakech,2026-04-30 14:36:00.141351,31.6295,-7.9811,0.7923092032487945,22.01,-0.09372252557073117,0.20130085480523507,-0.8230396250978494,0.0,75.0,Clouds,broken clouds,2.0,2.19,-0.5774703077780675,-0.9805525289548479,0.444190430583253,-0.9385032433258563,-0.7317337541228359,14.0,3.0,30.0,4.0,3
53,Rabat,2026-04-30 14:35:56.812766,34.0209,-6.8416,0.2779232318031925,20.24,-0.09372252557073117,0.8084035085100311,0.9285627240015063,350.0,75.0,Clouds,broken clouds,2.0,4.7,-0.32112462653189416,0.3061996990075201,-0.05213001124660745,2.0355077727574704,-0.19207297193569453,14.0,3.0,30.0,4.0,4
53,Tanger,2026-04-30 14:36:06.893226,35.7595,-5.834,0.07664176471578214,19.44,-0.38842697850979524,0.8084035085100311,0.6804190578790976,300.0,0.0,Clear,clear sky,3.0,2.75,-0.6118259145430185,-0.7465975784162355,1.1098134355794609,-0.09774907422213125,0.1385642678550195,14.0,3.0,30.0,4.0,5
54,Agadir,2026-04-30 15:36:29.586431,30.4278,-9.5981,1.4568575390294478,24.43,0.27465804060309895,0.5048521816576331,1.5756824807521017,279.0,46.0,Clouds,scattered clouds,2.0,1.36,-0.8853493991716673,-1.1170262501023718,0.11524134397487575,-0.9698746675461446,-0.0805937493242648,15.0,3.0,30.0,4.0,0
54,Casablanca,2026-04-30 15:36:12.739784,33.5731,-7.5898,0.4823996428126246,20.73,-0.6831314314488593,0.8084035085100311,0.43227539175668894,40.0,40.0,Clouds,scattered clouds,2.0,6.21,0.2312078206892419,-0.16171020206970463,0.196995813640754,1.9476677849406627,-0.33142200019997947,15.0,3.0,30.0,4.0,1
54,Fes,2026-04-30 15:36:22.955236,34.0181,-5.0078,0.14373558707825226,20.01,0.5693624935421631,0.20130085480523507,0.17926616355344865,300.0,75.0,Clouds,broken clouds,2.0,1.91,-0.9752025245569238,-0.7368494554771268,-0.735777623728206,-0.9824232372342598,-0.9749611489114075,15.0,3.0,30.0,4.0,2
54,Marrakech,2026-04-30 15:36:19.555637,31.6295,-7.9811,0.47281481104655715,20.91,-0.09372252557073117,0.20130085480523507,-0.8230396250978494,50.0,75.0,Clouds,broken clouds,2.0,2.42,-0.5259368976306409,-0.9805525289548479,0.4783084376091709,-0.8883089645733951,-0.9166879189099797,15.0,3.0,30.0,4.0,3
54,Rabat,2026-04-30 15:36:16.173041,34.0209,-6.8416,0.5974176240054299,21.34,-0.09372252557073117,0.8084035085100311,0.6804190578790976,350.0,40.0,Clouds,scattered clouds,2.0,4.48,-0.3739794061702805,0.26720720725108466,0.014818530841985467,1.9037477910322596,-0.27948281693783705,15.0,3.0,30.0,4.0,4
54,Tanger,2026-04-30 15:36:26.312804,35.7595,-5.834,0.07664176471578214,19.44,-0.38842697850979524,0.8084035085100311,0.6804190578790976,290.0,0.0,Clear,clear sky,3.0,2.64,-0.6131472840339782,-0.7660938242944533,1.1992927370247926,-0.13539478328647706,0.09042551263644867,15.0,3.0,30.0,4.0,5
55,Agadir,2026-04-30 16:36:48.572343,30.4278,-9.5981,1.4568575390294478,24.38,0.1273058141335669,0.5048521816576331,1.964927447218625,288.0,42.0,Clouds,scattered clouds,2.0,1.29,-0.9144195279727796,-1.107278127163263,0.1300472715521611,-0.9761489523902023,-0.0805937493242648,16.0,3.0,30.0,4.0,0
55,Casablanca,2026-04-30 16:36:31.545822,33.5731,-7.5898,0.4823996428126246,20.73,-0.6831314314488593,0.8084035085100311,0.43227539175668894,40.0,40.0,Clouds,scattered clouds,2.0,5.81,0.034323766536253165,0.0332522567124723,0.2002144935488602,2.0229592030693544,-0.34662371237426576,16.0,3.0,30.0,4.0,1
55,Fes,2026-04-30 16:36:42.167395,34.0181,-5.0078,0.14373558707825226,20.14,0.9377430597159931,0.20130085480523507,-0.32188673077220054,310.0,75.0,Clouds,broken clouds,2.0,1.98,-0.9844521109936415,-0.5223907508167321,-1.03318364723715,-0.9385032433258563,-0.978761576954979,16.0,3.0,30.0,4.0,2
55,Marrakech,2026-04-30 16:36:38.955115,31.6295,-7.9811,1.111803595451032,22.9,-0.6831314314488593,-0.10225047204716294,-0.5700303968946092,0.0,75.0,Clouds,broken clouds,2.0,3.02,-0.37001529769740155,-0.8830712995637595,0.477020965645929,-0.800468976756588,-0.8026750776028362,16.0,3.0,30.0,4.0,3
55,Rabat,2026-04-30 16:36:35.360371,34.0209,-6.8416,0.2715333439591479,20.22,-0.09372252557073117,0.8084035085100311,0.6804190578790976,340.0,40.0,Clouds,scattered clouds,2.0,4.12,-0.4479760976640212,0.4524215430941527,0.02962445841927081,1.7468906699308182,-0.3225543347649803,16.0,3.0,30.0,4.0,4
55,Tanger,2026-04-30 16:36:45.366343,35.7595,-5.834,0.3961361569180195,20.44,-0.6831314314488593,0.8084035085100311,0.6804190578790976,300.0,0.0,Clear,clear sky,3.0,2.51,-0.6197541314887764,-0.7368494554771268,1.2507916155544796,-0.17931477719488065,0.07015656307073484,16.0,3.0,30.0,4.0,5
56,Agadir,2026-04-30 17:37:08.430599,30.4278,-9.5981,1.1373631468272103,23.22,-0.020046412335965148,0.5048521816576331,1.5075646116204602,288.0,34.0,Clouds,scattered clouds,2.0,1.23,-0.9448110262648517,-1.0877818812850453,0.1615903346515942,-0.9761489523902023,-0.07679332128069323,17.0,3.0,30.0,4.0,0
56,Casablanca,2026-04-30 17:36:51.018707,33.5731,-7.5898,0.16290525061038724,19.63,-0.6831314314488593,1.1119548353624291,0.43227539175668894,50.0,69.0,Clouds,broken clouds,2.0,5.25,-0.1308474198337038,0.38418468252039073,0.13133474351540303,2.0166849182252973,-0.3529577591135511,17.0,3.0,30.0,4.0,1
56,Fes,2026-04-30 17:37:01.925317,34.0181,-5.0078,0.14373558707825226,20.01,0.5693624935421631,0.20130085480523507,-0.32188673077220054,310.0,75.0,Clouds,broken clouds,2.0,2.15,-0.9659529381202062,-0.16171020206970463,-1.4825113624086708,-0.9071318191055681,-0.9293560123885505,17.0,3.0,30.0,4.0,2
56,Marrakech,2026-04-30 17:36:58.704899,31.6295,-7.9811,1.5239513613919178,23.8,-2.15665369614418,0.20130085480523507,-0.26349998580222195,38.0,93.0,Clouds,overcast clouds,2.0,3.83,-0.16520302659865482,-0.6783607178424736,0.3032122506082343,-0.674983279875435,-0.6911958549914082,17.0,3.0,30.0,4.0,3
56,Rabat,2026-04-30 17:36:55.480781,34.0209,-6.8416,0.2779232318031925,20.24,-0.09372252557073117,1.1119548353624291,0.17926616355344865,350.0,40.0,Clouds,scattered clouds,2.0,3.73,-0.5219727891577619,0.8325983377193978,0.04893653786790334,1.6527763972699534,-0.24527896454569473,17.0,3.0,30.0,4.0,4
56,Tanger,2026-04-30 17:37:05.153365,35.7595,-5.834,-0.24285262748645525,18.55,0.20098192736833292,0.8084035085100311,-0.06887750256896022,310.0,0.0,Clear,clear sky,3.0,2.43,-0.6184327619978168,-0.6101238572687117,1.2398481038669211,-0.1981376317270536,0.07775741915787797,17.0,3.0,30.0,4.0,5
57,Agadir,2026-04-30 18:37:30.969626,30.4278,-9.5981,0.817868754624973,22.15,0.053629700898800876,0.5048521816576331,1.4637745528929764,296.0,26.0,Clouds,scattered clouds,2.0,1.2,-0.959346090665408,-1.0682856354068275,0.20858306130993406,-0.9761489523902023,-0.03878904084497932,18.0,3.0,30.0,4.0,0
57,Casablanca,2026-04-30 18:37:12.446024,33.5731,-7.5898,0.15971030668836436,19.73,-0.38842697850979524,1.1119548353624291,0.17926616355344865,60.0,20.0,Clouds,few clouds,2.0,4.68,-0.23787834860143597,0.7058727395109827,0.06181125750032534,1.9790392091609514,-0.261747486067837,18.0,3.0,30.0,4.0,1
57,Fes,2026-04-30 18:37:23.299060,34.0181,-5.0078,0.14373558707825226,20.01,0.5693624935421631,0.5048521816576331,-0.32188673077220054,320.0,75.0,Rain,light rain,2.0,2.25,-0.9487751347377307,0.10148911728623429,-1.8069542971457009,-0.8945832494174527,-0.8596814982564079,18.0,3.0,30.0,4.0,2
57,Marrakech,2026-04-30 18:37:20.106448,31.6295,-7.9811,1.7507923798555067,24.84,-1.4198925637965196,0.20130085480523507,-0.5700303968946092,0.0,75.0,Clouds,broken clouds,2.0,4.36,-0.040994294448447245,-0.41516139848653477,0.04314291403331331,-0.5745947223705126,-0.6012523912935501,18.0,3.0,30.0,4.0,3
57,Rabat,2026-04-30 18:37:16.222673,34.0209,-6.8416,0.2779232318031925,20.24,-0.09372252557073117,1.1119548353624291,0.17926616355344865,320.0,40.0,Clouds,scattered clouds,2.0,3.26,-0.6091831755610991,1.1932788864664254,0.030268194400892227,1.5774849791412615,-0.11226398302069335,18.0,3.0,30.0,4.0,4
